id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status_clean
,,21000,21000,21000.0, 36 months,14.65,724.38,C,C5,Research Scientist,4 years,RENT,73255.0,Source Verified,Feb-2015,Fully Paid,n,,,credit_card,Credit card refinancing,208xx,MD,24.64,0.0,Jan-2008,2.0,,,8.0,0.0,8189,39.2,15.0,f,0.0,0.0,21406.4,21406.4,21000.0,406.4,0.0,0.0,0.0,Mar-2015,21423.49,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,52416.0,,,,,,,,,,,,20900.0,,,,6.0,6552.0,7482.0,52.0,0.0,0.0,16.0,85.0,2.0,2.0,0.0,34.0,,2.0,,0.0,1.0,2.0,2.0,3.0,4.0,5.0,11.0,2.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,71075.0,52416.0,15600.0,50175.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,6800,6800,6800.0, 36 months,11.14,223.08,B,B2,DeVry Inc,4 years,MORTGAGE,72000.0,Not Verified,Aug-2012,Fully Paid,n,,  Borrower added on 07/26/12 > Need to pay off a high interest credit card. This will save me money in the long run.<br>,credit_card,Credit Card Payoff,606xx,IL,18.0,0.0,Dec-1999,1.0,,,8.0,0.0,16708,83.1,34.0,f,0.0,0.0,7661.9507602526,7661.95,6800.0,861.95,0.0,0.0,0.0,Jan-2014,4093.23,,Dec-2013,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,3405.0,83.1,0.0,0.0,,,,,4.0,19.0,,1.0,,,,,3.0,,,,,,8.0,,,,,,100.0,0.0,0.0,,47545.0,20113.0,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,20000,20000,20000.0, 60 months,9.44,419.46,B,B1,Customer Relations Manager,10+ years,MORTGAGE,54000.0,Source Verified,Oct-2017,Current,n,,,home_improvement,Home improvement,923xx,CA,14.89,0.0,Dec-1997,0.0,31.0,,15.0,0.0,6122,15.0,30.0,w,15549.9,15549.9,6700.87,6700.87,4450.1,2250.77,0.0,0.0,0.0,Feb-2019,419.46,Mar-2019,Feb-2019,0.0,31.0,1,Individual,,,,0.0,0.0,214863.0,1.0,1.0,1.0,2.0,9.0,10407.0,42.0,1.0,1.0,3355.0,25.0,40700.0,3.0,0.0,3.0,5.0,14324.0,27978.0,18.0,0.0,0.0,47.0,238.0,7.0,3.0,3.0,7.0,31.0,4.0,31.0,3.0,6.0,6.0,7.0,11.0,6.0,13.0,20.0,6.0,15.0,0.0,0.0,0.0,3.0,86.7,0.0,0.0,0.0,264226.0,16529.0,34100.0,24605.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,16800,16800,16800.0, 36 months,21.49,637.18,D,D5,Asst. Vice Chancellor,10+ years,MORTGAGE,163000.0,Not Verified,Oct-2016,Charged Off,n,,,debt_consolidation,Debt consolidation,685xx,NE,33.71,0.0,Feb-1996,0.0,81.0,,18.0,0.0,89009,61.7,40.0,f,0.0,0.0,7334.78,7334.78,3647.59,2704.15,0.0,983.04,176.9471999964,Aug-2017,637.18,,Jul-2018,0.0,,1,Individual,,,,0.0,0.0,463903.0,1.0,4.0,2.0,4.0,5.0,60690.0,80.0,1.0,3.0,13247.0,68.0,144300.0,0.0,0.0,1.0,9.0,25772.0,40457.0,62.1,0.0,0.0,248.0,208.0,9.0,5.0,4.0,17.0,81.0,10.0,81.0,0.0,8.0,12.0,9.0,18.0,11.0,13.0,25.0,12.0,18.0,0.0,0.0,0.0,3.0,97.5,66.7,0.0,0.0,543242.0,149699.0,106700.0,75942.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,35000,35000,35000.0, 60 months,13.49,805.17,C,C2,Finance Manager,3 years,MORTGAGE,98000.0,Verified,Mar-2017,Charged Off,n,,,debt_consolidation,Debt consolidation,070xx,NJ,21.44,0.0,May-2003,0.0,,,15.0,0.0,20688,60.3,34.0,w,0.0,0.0,7667.97,7667.97,1672.46,1495.76,0.0,4499.75,809.955,Aug-2017,805.17,,Jan-2018,0.0,,1,Joint App,254000.0,15.22,Verified,0.0,0.0,659597.0,0.0,8.0,1.0,1.0,9.0,125445.0,97.0,1.0,2.0,9047.0,89.0,34300.0,3.0,0.0,1.0,4.0,43973.0,448.0,97.6,0.0,0.0,142.0,166.0,8.0,8.0,1.0,15.0,,9.0,,0.0,3.0,5.0,3.0,4.0,25.0,6.0,8.0,5.0,15.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,684121.0,146133.0,18300.0,129421.0,78246.0,Sep-2010,1.0,0.0,25.0,60.6,2.0,22.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,9600,9600,9600.0, 36 months,19.03,352.05,D,D3,Internal Controls,5 years,MORTGAGE,196000.0,Source Verified,Oct-2017,Current,n,,,debt_consolidation,Debt consolidation,925xx,CA,21.59,0.0,Mar-1991,0.0,53.0,,31.0,0.0,42835,81.9,50.0,f,5993.15,5993.15,5677.81,5677.81,3606.85,2070.96,0.0,0.0,0.0,Feb-2019,352.05,Mar-2019,Feb-2019,0.0,53.0,1,Individual,,,,0.0,0.0,263393.0,2.0,22.0,5.0,12.0,3.0,220558.0,102.0,0.0,2.0,18102.0,98.0,52300.0,7.0,14.0,5.0,14.0,8497.0,739.0,97.3,0.0,0.0,142.0,319.0,16.0,3.0,4.0,146.0,,2.0,,1.0,3.0,9.0,3.0,5.0,33.0,9.0,13.0,9.0,31.0,0.0,0.0,0.0,5.0,97.9,66.7,0.0,0.0,269355.0,263393.0,27300.0,217055.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,7000,7000,7000.0, 36 months,12.61,234.55,C,C1,,,OWN,15400.0,Verified,Apr-2018,Current,n,,,credit_card,Credit card refinancing,956xx,CA,35.62,0.0,May-2006,0.0,,91.0,7.0,1.0,4671,64.9,9.0,w,5311.78,5311.78,2335.69,2335.69,1688.22,647.47,0.0,0.0,0.0,Feb-2019,234.55,Mar-2019,Feb-2019,0.0,,1,Joint App,41100.0,16.46,,0.0,0.0,9796.0,0.0,2.0,2.0,2.0,11.0,5125.0,84.0,1.0,3.0,1409.0,74.0,7200.0,1.0,0.0,2.0,5.0,1399.0,2529.0,64.9,0.0,0.0,11.0,143.0,11.0,11.0,0.0,11.0,,11.0,,0.0,5.0,5.0,5.0,7.0,2.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,3.0,100.0,20.0,1.0,0.0,13313.0,9796.0,7200.0,6113.0,9875.0,Apr-2002,0.0,0.0,9.0,40.7,1.0,11.0,0.0,0.0,79.0,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,,current
,,40000,40000,40000.0, 36 months,9.93,1289.38,B,B2,CHRO,3 years,MORTGAGE,170000.0,Source Verified,Dec-2017,Current,n,,,debt_consolidation,Debt consolidation,705xx,LA,23.02,0.0,Mar-1987,0.0,41.0,,22.0,0.0,36411,69.5,36.0,w,25836.55,25836.55,18092.03,18092.03,14163.45,3928.58,0.0,0.0,0.0,Feb-2019,1289.38,Mar-2019,Feb-2019,0.0,47.0,1,Individual,,,,0.0,107.0,458892.0,1.0,4.0,0.0,1.0,14.0,35729.0,49.0,1.0,3.0,5888.0,66.0,53200.0,2.0,0.0,0.0,6.0,20859.0,8308.0,75.6,0.0,0.0,162.0,369.0,5.0,5.0,2.0,5.0,,13.0,41.0,0.0,8.0,11.0,12.0,16.0,11.0,16.0,21.0,11.0,22.0,0.0,0.0,0.0,1.0,97.1,41.7,0.0,0.0,540131.0,94589.0,31600.0,83461.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,5000,5000,5000.0, 36 months,12.12,166.36,B,B3,econolodge,2 years,RENT,25000.0,Not Verified,Oct-2012,Charged Off,n,,  Borrower added on 09/28/12 > Tell your story. What is your loan for?<br><br> Borrower added on 09/28/12 > Tell your story. What is your loan for?<br><br> Borrower added on 09/28/12 > my new baby is on way and my parents are coming from overseas to visit america.<br>,other,personal expense,655xx,MO,3.17,0.0,Oct-1993,4.0,,,3.0,0.0,656,4.2,3.0,f,0.0,0.0,287.5,287.5,0.0,0.0,0.0,287.5,2.73,,0.0,,Oct-2016,0.0,,1,Individual,,,,0.0,0.0,656.0,,,,,,,,,,,,15500.0,,,,2.0,219.0,14844.0,4.2,0.0,0.0,,231.0,8.0,8.0,0.0,8.0,,0.0,,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,15500.0,656.0,15500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,18150,18150,18150.0, 36 months,15.59,634.44,D,D1,LPN,3 years,RENT,45000.0,Source Verified,Feb-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,883xx,NM,23.25,0.0,Jun-2006,0.0,75.0,,13.0,0.0,10607,65.9,22.0,w,0.0,0.0,18531.52,18531.52,18150.0,381.52,0.0,0.0,0.0,Mar-2015,18547.24,,Feb-2018,0.0,,1,Individual,,,,0.0,0.0,63580.0,,,,,,,,,,,,16100.0,,,,3.0,4891.0,493.0,95.6,0.0,0.0,102.0,103.0,7.0,7.0,0.0,7.0,75.0,7.0,75.0,0.0,2.0,2.0,2.0,5.0,15.0,3.0,7.0,2.0,13.0,0.0,0.0,0.0,1.0,95.2,100.0,0.0,0.0,70488.0,63580.0,11100.0,54388.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,7000,7000,7000.0, 36 months,6.07,213.18,A,A2,Medicsl Records,4 years,RENT,33634.0,Not Verified,May-2018,Current,n,,,debt_consolidation,Debt consolidation,018xx,MA,3.93,0.0,Nov-1999,0.0,,,5.0,0.0,2415,23.7,9.0,w,5367.3,5367.3,1916.26,1916.26,1632.7,283.56,0.0,0.0,0.0,Feb-2019,213.18,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,2415.0,1.0,0.0,0.0,0.0,88.0,0.0,,1.0,2.0,1701.0,24.0,10200.0,0.0,3.0,0.0,2.0,483.0,5199.0,24.7,0.0,0.0,114.0,221.0,6.0,6.0,0.0,6.0,,,,0.0,1.0,3.0,2.0,2.0,3.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,10200.0,2415.0,6900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,6000,6000,6000.0, 36 months,7.49,186.61,A,A4,Associate Editor,10+ years,RENT,40000.0,Not Verified,Dec-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,983xx,WA,4.88,0.0,Oct-1996,1.0,78.0,,9.0,0.0,5499,8.6,15.0,f,0.0,0.0,6712.9601086162,6712.96,6000.0,712.96,0.0,0.0,0.0,Dec-2017,186.6,,Dec-2017,0.0,,1,Individual,,,,0.0,67.0,5499.0,,,,,,,,,,,,64100.0,,,,2.0,611.0,55101.0,9.1,0.0,0.0,56.0,217.0,23.0,23.0,0.0,23.0,78.0,0.0,78.0,0.0,3.0,3.0,8.0,11.0,1.0,9.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,93.3,0.0,0.0,0.0,64100.0,5499.0,60600.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,20000,20000,20000.0, 36 months,16.14,704.53,C,C4,,,RENT,38624.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,087xx,NJ,16.0,0.0,May-1997,0.0,,,9.0,0.0,16999,74.9,10.0,w,19123.08,19123.08,1382.16,1382.16,876.92,505.24,0.0,0.0,0.0,Feb-2019,704.53,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,16999.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,3868.0,75.0,22700.0,0.0,0.0,0.0,1.0,1889.0,970.0,91.4,0.0,0.0,,259.0,11.0,11.0,0.0,51.0,,,,0.0,4.0,6.0,4.0,5.0,0.0,9.0,10.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,22700.0,16999.0,11300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,11825,11825,11825.0, 36 months,22.39,454.0,E,E1,home health aide,10+ years,RENT,30000.0,Verified,Aug-2016,Late (31-120 days),n,,,credit_card,Credit card refinancing,021xx,MA,16.12,0.0,Dec-1994,0.0,,,7.0,0.0,16642,77.4,9.0,w,3921.0,3921.0,12398.98,12398.98,7904.0,4494.98,0.0,0.0,0.0,Feb-2019,454.0,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,16642.0,1.0,0.0,0.0,0.0,,0.0,,2.0,3.0,5297.0,77.0,21500.0,0.0,0.0,0.0,3.0,2377.0,3058.0,84.5,0.0,0.0,,259.0,6.0,6.0,0.0,6.0,,,,0.0,5.0,5.0,5.0,7.0,0.0,7.0,9.0,5.0,7.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,21500.0,16642.0,19700.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,late (31-120 days)
,,25000,25000,25000.0, 36 months,5.32,752.87,A,A1,Associate Provost,10+ years,MORTGAGE,250000.0,Not Verified,Mar-2016,Current,n,,,debt_consolidation,Debt consolidation,770xx,TX,17.09,0.0,Oct-1994,0.0,,,11.0,0.0,38445,60.6,21.0,w,749.53,749.53,26343.06,26343.06,24250.47,2092.59,0.0,0.0,0.0,Feb-2019,752.87,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,190025.0,0.0,3.0,1.0,2.0,12.0,28862.0,46.0,0.0,0.0,15860.0,51.0,97100.0,0.0,0.0,2.0,2.0,19003.0,13964.0,64.0,0.0,0.0,132.0,257.0,87.0,12.0,2.0,98.0,,12.0,,0.0,3.0,4.0,4.0,5.0,11.0,6.0,8.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,303217.0,67307.0,40100.0,63117.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,15000,15000,15000.0, 60 months,11.99,333.6,B,B5,Pathologist,6 years,MORTGAGE,268000.0,Source Verified,Aug-2017,Current,n,,,debt_consolidation,Debt consolidation,064xx,CT,14.51,0.0,Jun-1994,1.0,,,14.0,0.0,9552,17.5,34.0,w,11203.6,11203.6,6164.82,6164.82,3796.4,2368.42,0.0,0.0,0.0,Feb-2019,333.6,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,724448.0,4.0,5.0,2.0,2.0,3.0,275321.0,92.0,2.0,6.0,6080.0,67.0,73200.0,0.0,0.0,4.0,11.0,51746.0,49902.0,26.0,0.0,0.0,228.0,278.0,1.0,1.0,4.0,1.0,,1.0,,0.0,4.0,5.0,5.0,11.0,14.0,7.0,15.0,5.0,14.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,840113.0,284873.0,59000.0,304913.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,6000,6000,6000.0, 36 months,15.02,208.06,C,C3,Superintendent ,10+ years,MORTGAGE,140000.0,Not Verified,Aug-2018,Current,n,,,debt_consolidation,Debt consolidation,703xx,LA,7.74,2.0,Feb-2006,0.0,10.0,,7.0,0.0,3890,58.9,27.0,w,5176.86,5176.86,1238.35,1238.35,823.14,415.21,0.0,0.0,0.0,Feb-2019,208.06,Mar-2019,Feb-2019,0.0,36.0,1,Individual,,,,0.0,0.0,26290.0,0.0,2.0,1.0,1.0,7.0,22400.0,79.0,0.0,1.0,2289.0,75.0,6600.0,1.0,0.0,0.0,2.0,3756.0,1802.0,56.0,0.0,0.0,141.0,145.0,14.0,7.0,3.0,25.0,36.0,14.0,36.0,2.0,2.0,4.0,3.0,6.0,12.0,5.0,12.0,4.0,7.0,0.0,0.0,0.0,1.0,88.9,33.3,0.0,0.0,35123.0,26290.0,4100.0,28523.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,20000,20000,20000.0, 60 months,13.56,460.82,C,C1,Truck drivers ,3 years,OWN,64000.0,Source Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,109xx,NY,19.54,0.0,Nov-2001,0.0,,84.0,8.0,1.0,12635,69.4,10.0,w,19044.68,19044.68,1828.21,1828.21,955.32,872.89,0.0,0.0,0.0,Feb-2019,460.82,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,42177.0,1.0,2.0,1.0,1.0,6.0,29542.0,76.0,0.0,1.0,5811.0,74.0,18200.0,0.0,1.0,2.0,2.0,6025.0,4998.0,70.9,0.0,0.0,172.0,203.0,15.0,6.0,0.0,15.0,,6.0,,0.0,4.0,5.0,5.0,6.0,3.0,6.0,7.0,5.0,8.0,0.0,0.0,0.0,1.0,90.0,50.0,1.0,0.0,57078.0,42177.0,17200.0,38878.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,12225,12225,12225.0, 36 months,9.99,394.41,B,B1,Title post closer coordinator,7 years,RENT,35162.0,Not Verified,Oct-2013,Fully Paid,n,,  Borrower added on 10/07/13 > this loan i am requesting is to payoff my credit cards.<br>,credit_card,Credit Card payments,341xx,FL,24.49,0.0,Mar-2006,1.0,,,8.0,0.0,14898,51.9,20.0,f,0.0,0.0,14198.7169912332,14198.72,12225.0,1973.72,0.0,0.0,0.0,Oct-2016,394.36,,Jul-2017,0.0,,1,Individual,,,,0.0,0.0,24154.0,,,,,,,,,,,,28700.0,,,,0.0,3451.0,13802.0,51.9,0.0,0.0,79.0,92.0,31.0,31.0,0.0,32.0,,0.0,,0.0,6.0,6.0,6.0,14.0,2.0,7.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,49474.0,24154.0,28700.0,20774.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,40000,40000,40000.0, 60 months,11.05,870.7,B,B4,ACCOUNTANT,9 years,MORTGAGE,160000.0,Verified,Jun-2018,Current,n,,,debt_consolidation,Debt consolidation,917xx,CA,36.79,0.0,Dec-1986,0.0,,,22.0,0.0,335382,63.9,52.0,w,35849.13,35849.13,6941.04,6941.04,4150.87,2790.17,0.0,0.0,0.0,Feb-2019,870.7,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,830163.0,0.0,7.0,2.0,6.0,8.0,122610.0,83.0,0.0,4.0,18011.0,72.0,381400.0,2.0,0.0,4.0,10.0,37735.0,41799.0,66.7,0.0,0.0,165.0,377.0,17.0,8.0,2.0,17.0,,10.0,,0.0,8.0,9.0,12.0,21.0,16.0,14.0,34.0,9.0,22.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,1032525.0,457992.0,125700.0,151125.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,,current
,,18000,18000,17725.0, 36 months,8.94,571.89,A,A5,Delta Bank,10+ years,RENT,90000.0,Not Verified,Jan-2010,Fully Paid,n,,  Borrower added on 01/18/10 > I would like to pay off my credit card loans and consolidate into one loan.  Thank you.<br/>,debt_consolidation,Debt consolidation,113xx,NY,4.64,0.0,Jun-1983,0.0,,,8.0,0.0,2347,9.9,24.0,f,0.0,0.0,20588.7949536767,20274.24,18000.0,2588.79,0.0,0.0,0.0,Feb-2013,607.81,,Jun-2015,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
,,27600,27600,27600.0, 60 months,13.59,636.36,C,C2,Plant manager,9 years,MORTGAGE,110000.0,Not Verified,Dec-2017,Current,n,,,debt_consolidation,Debt consolidation,754xx,TX,15.59,0.0,Apr-2004,0.0,82.0,,13.0,0.0,6963,52.0,28.0,w,22717.64,22717.64,8993.08,8993.08,4882.36,4110.72,0.0,0.0,0.0,Feb-2019,636.36,Mar-2019,Feb-2019,1.0,,1,Individual,,,,0.0,2487.0,333089.0,0.0,6.0,1.0,2.0,8.0,39337.0,66.0,0.0,1.0,5880.0,63.0,13400.0,1.0,1.0,0.0,5.0,27757.0,3120.0,65.3,0.0,0.0,164.0,75.0,16.0,8.0,4.0,73.0,,13.0,,0.0,1.0,2.0,1.0,2.0,18.0,4.0,6.0,2.0,13.0,0.0,0.0,0.0,1.0,96.4,0.0,0.0,0.0,377968.0,46300.0,9000.0,59684.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,12000,12000,12000.0, 36 months,6.71,368.94,A,A3,Architect,4 years,RENT,116000.0,Source Verified,Apr-2018,Current,n,,,debt_consolidation,Debt consolidation,328xx,FL,10.41,1.0,Dec-2011,0.0,22.0,,7.0,0.0,4222,10.7,15.0,w,8904.51,8904.51,3684.93,3684.93,3095.49,589.44,0.0,0.0,0.0,Feb-2019,368.94,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,32595.0,0.0,2.0,1.0,1.0,7.0,28373.0,57.0,0.0,2.0,4181.0,37.0,39500.0,0.0,5.0,0.0,3.0,4656.0,15819.0,20.9,0.0,0.0,76.0,75.0,16.0,7.0,0.0,38.0,,,22.0,0.0,1.0,2.0,2.0,5.0,7.0,5.0,8.0,2.0,7.0,0.0,0.0,0.0,1.0,93.3,0.0,0.0,0.0,89388.0,32595.0,20000.0,49888.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,3000,3000,3000.0, 36 months,16.02,105.51,C,C5,Educator,10+ years,OWN,127000.0,Not Verified,Jul-2017,Current,n,,,major_purchase,Major purchase,068xx,CT,18.15,0.0,Jul-1984,1.0,,,15.0,0.0,21810,77.9,25.0,f,1384.59,1384.59,2202.02,2202.02,1615.41,586.61,0.0,0.0,0.0,Feb-2019,105.51,Mar-2019,Sep-2018,0.0,,1,Individual,,,,0.0,0.0,46857.0,0.0,2.0,0.0,1.0,22.0,8756.0,32.0,0.0,2.0,10061.0,60.0,28000.0,0.0,1.0,1.0,3.0,4260.0,125.0,99.4,0.0,0.0,31.0,395.0,15.0,15.0,1.0,15.0,,1.0,,0.0,4.0,5.0,4.0,7.0,2.0,12.0,21.0,5.0,15.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,78462.0,46857.0,21800.0,27000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,current
,,20000,20000,20000.0, 36 months,5.32,602.3,A,A1,Troubkeshooter,10+ years,OWN,135000.0,Source Verified,Jan-2016,Charged Off,n,,,debt_consolidation,Debt consolidation,074xx,NJ,27.35,0.0,Oct-1998,1.0,,,33.0,0.0,263504,28.6,54.0,w,0.0,0.0,17460.79,17460.79,15857.85,1602.94,0.0,0.0,0.0,Jun-2018,602.3,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,410173.0,2.0,7.0,1.0,2.0,1.0,146669.0,92.0,3.0,4.0,4046.0,57.0,438900.0,1.0,0.0,3.0,6.0,12429.0,87649.0,30.7,0.0,0.0,149.0,207.0,6.0,1.0,0.0,10.0,,4.0,,0.0,22.0,24.0,23.0,31.0,12.0,26.0,42.0,24.0,32.0,0.0,0.0,0.0,4.0,100.0,17.4,0.0,0.0,589643.0,410173.0,126400.0,150743.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,charged off
,,15000,15000,15000.0, 36 months,6.92,462.61,A,A4, AFJROTC Teacher,10+ years,MORTGAGE,50843.0,Source Verified,Mar-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,272xx,NC,13.39,0.0,Jan-1993,0.0,32.0,,5.0,0.0,7317,41.8,13.0,w,0.0,0.0,15683.25,15683.25,15000.0,683.25,0.0,0.0,0.0,Nov-2015,12456.51,,Nov-2018,0.0,32.0,1,Individual,,,,0.0,0.0,179716.0,,,,,,,,,,,,17500.0,,,,3.0,35943.0,10183.0,41.8,0.0,0.0,95.0,265.0,9.0,9.0,2.0,9.0,,10.0,,1.0,2.0,2.0,3.0,5.0,3.0,3.0,8.0,2.0,5.0,0.0,0.0,0.0,2.0,91.7,66.7,0.0,0.0,200799.0,10915.0,17500.0,12299.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,fully paid
